년도,월,도로,방향,상세도로,속도
2024,12,일반국도1호선,하행,일반국도1호선(월하오거리 ~ 연기사거리),34.3825
2024,12,일반국도1호선,하행,일반국도1호선(추수지하차도북측 ~ 주추교차로),25.1469
2024,12,일반국도36호선,상행,일반국도36호선(번암사거리 ~ 죽림삼거리),43.3562
2024,12,일반국도36호선,하행,일반국도36호선(봉안리 ~ 주추지하차도 남측),45.4305
2024,12,일반국도36호선,하행,일반국도36호선(죽림삼거리 ~ 번암사거리),34.3789
2024,12,절재로,상행,절재로(가재마을12단지앞사거리 ~ 주추교차로),25.3668
2024,12,절재로,상행,절재로(공동청사 사거리 ~ 국책연구단지사거리),35.3905
2024,12,절재로,상행,절재로(도움8로교차로1 ~ 햇무리교북단),51.2997
2024,12,절재로,상행,절재로(양지중사거리 ~ 도움8로교차로1),31.7516
2024,12,절재로,상행,절재로(햇무리교북단 ~ 공동청사 사거리),35.3288
2024,12,절재로,하행,절재로(공동청사 사거리 ~ 햇무리교북단),35.3892
2024,12,절재로,하행,절재로(국책연구단지사거리 ~ 공동청사 사거리),18.706
2024,12,절재로,하행,절재로(도움8로교차로1 ~ 양지중사거리),43.6941
2024,12,절재로,하행,절재로(주추교차로 ~ 가재마을12단지앞사거리),21.6865
2024,12,절재로,하행,절재로(햇무리교북단 ~ 도움8로교차로1),46.2366
2024,12,정안세종로,상행,정안세종로(모개고가차도 ~ 수산IC교 북서),60.0769
2024,12,정안세종로,하행,정안세종로(수산IC교 북서 ~ 모개고가차도),112.7951
2024,12,지방도604호선,상행,지방도604호선(문주1교북측 ~ 예양교차로동편),71.2757
2024,12,지방도604호선,하행,지방도604호선(예양교차로동편 ~ 문주1교북측),60.7466
2024,12,지방도96호선,상행,지방도96호선(갈대습지앞 ~ 월산교차로),29.9794
2024,12,지방도96호선,상행,지방도96호선(금남교앞 ~ 당암삼거리),31.3765
2024,12,지방도96호선,상행,지방도96호선(대평지하차도 ~ 대평중앞),28.679
2024,12,지방도96호선,상행,지방도96호선(성남고사거리 ~ 세종엠코타운),19.1369
2024,12,지방도96호선,상행,지방도96호선(양화2교차로 ~ 행정복합도시홍보관),27.941
2024,12,지방도96호선,상행,지방도96호선(행정복합도시홍보관 ~ 푸르지오시티앞사거리),27.9394
2024,12,지방도96호선,하행,지방도96호선(당암삼거리 ~ 금남교앞),35.5108
2024,12,지방도96호선,하행,지방도96호선(대평중앞 ~ 대평지하차도),30.0341
2024,12,지방도96호선,하행,지방도96호선(부강터널 ~ 용합삼거리),76.5091
2024,12,지방도96호선,하행,지방도96호선(성남고사거리 ~ 푸르지오시티앞사거리),22.859
2024,12,지방도96호선,하행,지방도96호선(세종엠코타운 ~ 성남고사거리),18.7693
2024,12,지방도96호선,하행,지방도96호선(송원교차로 ~ -),54.9717
2024,12,지방도96호선,하행,지방도96호선(월산교차로 ~ 갈대습지앞),27.941
2024,12,지방도96호선,하행,지방도96호선(푸르지오시티앞사거리 ~ 행정복합도시홍보관),29.9794
2024,12,지방도96호선,하행,지방도96호선(행정복합도시홍보관 ~ 갈대습지앞),29.981
2024,12,충현로,상행,충현로(조치원지하차도앞 ~ 서창사거리),35.2325
2024,12,충현로,하행,충현로(서창사거리 ~ 조치원지하차도앞),36.696
2024,12,평기길,상행,평기길(- ~ 송학사거리),46.4409
2024,12,평기길,하행,평기길(송학사거리 ~ -),52.6039
2024,12,한누리대로,상행,한누리대로(4-1생활권(한누리대로) ~ 집현리(한누리대로)),27.8062
2024,12,한누리대로,상행,한누리대로(4-1생활권(한누리대로) ~ 집현리885-1),35.2035
2024,12,한누리대로,상행,한누리대로(고속시외버스터미널앞사거리 ~ 대평동(한누리대로)),20.9422
2024,12,한누리대로,상행,한누리대로(공공청사 ~ 소담동(한누리대로)),30.9862
2024,12,한누리대로,상행,한누리대로(국책연구단지사거리 ~ 4-1생활권(한누리대로)),35.6505
2024,12,한누리대로,상행,한누리대로(대평동(한누리대로) ~ 행정중심복합도시3-2생활권),29.2849
2024,12,한누리대로,상행,한누리대로(도시통합정보센터앞사거리 ~ 성남고사거리),46.4124
2024,12,한누리대로,상행,한누리대로(보름교동측 ~ 연기3리교차로),43.1361
2024,12,한누리대로,상행,한누리대로(소담동(한누리대로) ~ 국책연구단지사거리),30.5734
2024,12,한누리대로,상행,한누리대로(아람찬교남단 ~ 합강교차로),27.8062
2024,12,한누리대로,상행,한누리대로(양지초교사거리 ~ 금사교고가차도),26.3306
2024,12,한누리대로,상행,한누리대로(연기3리교차로 ~ 금사교고가차도),42.7787
2024,12,한누리대로,상행,한누리대로(집현리(한누리대로) ~ 4-2생활권(한누리대로)),19.133
2024,12,한누리대로,상행,한누리대로(집현리(한누리대로) ~ 아람찬교남단),27.8062
2024,12,한누리대로,상행,한누리대로(집현리885-1 ~ 4-2생활권(한누리대로)),39.4044
2024,12,한누리대로,상행,한누리대로(합강교차로 ~ 보름교동측),27.8062
2024,12,한누리대로,상행,한누리대로(행정중심복합도시3-2생활권 ~ 공공청사),33.6465
2024,12,한누리대로,하행,한누리대로(4-1생활권(한누리대로) ~ 국책연구단지사거리),31.6358
2024,12,한누리대로,하행,한누리대로(4-2생활권(한누리대로) ~ 집현리(한누리대로)),33.0841
2024,12,한누리대로,하행,한누리대로(4-2생활권(한누리대로) ~ 집현리885-1),32.1851
2024,12,한누리대로,하행,한누리대로(공공청사 ~ 행정중심복합도시3-2생활권),34.8508
2024,12,한누리대로,하행,한누리대로(국책연구단지사거리 ~ 소담동(한누리대로)),32.0796
2024,12,한누리대로,하행,한누리대로(금사교고가차도 ~ 양지초교사거리),30.5284
2024,12,한누리대로,하행,한누리대로(금사교고가차도 ~ 연기3리교차로),42.9128
2024,12,한누리대로,하행,한누리대로(대평동(한누리대로) ~ 고속시외버스터미널앞사거리),33.6076
2024,12,한누리대로,하행,한누리대로(보름교동측 ~ 합강교차로),29.7158
2024,12,한누리대로,하행,한누리대로(소담동(한누리대로) ~ 공공청사),25.94
2024,12,한누리대로,하행,한누리대로(아람찬교남단 ~ 집현리(한누리대로)),29.7158
2024,12,한누리대로,하행,한누리대로(연기3리교차로 ~ 보름교동측),42.8625
2024,12,한누리대로,하행,한누리대로(집현리(한누리대로) ~ 4-1생활권(한누리대로)),29.7158
2024,12,한누리대로,하행,한누리대로(집현리885-1 ~ 4-1생활권(한누리대로)),27.8424
2024,12,한누리대로,하행,한누리대로(합강교차로 ~ 아람찬교남단),29.7158
2024,12,한누리대로,하행,한누리대로(행정중심복합도시3-2생활권 ~ 대평동(한누리대로)),32.5946
2024,12,행복대로,상행,행복대로(노블랜드112동앞 ~ 더테라스601동앞),34.4716
2024,12,행복대로,상행,행복대로(대평중앞 ~ 노블랜드112동앞),34.4752
2024,12,행복대로,상행,행복대로(더테라스601동앞 ~ 수자인503동앞),31.968
2024,12,행복대로,상행,행복대로(수자인503동앞 ~ 수자인510동앞),31.968
2024,12,행복대로,상행,행복대로(수자인510동앞 ~ 디딤2교북측),63.2917
2024,12,행복대로,상행,행복대로(집현리623-5 ~ 집현리785-135),65.9866
2024,12,행복대로,상행,행복대로(집현리785-135 ~ 디딤2교북측),51.6946
2024,12,행복대로,하행,행복대로(노블랜드112동앞 ~ 대평중앞),28.6483
2024,12,행복대로,하행,행복대로(더테라스601동앞 ~ 노블랜드112동앞),28.6559
2024,12,행복대로,하행,행복대로(디딤2교북측 ~ 수자인510동앞),51.689
2024,12,행복대로,하행,행복대로(디딤2교북측 ~ 집현리785-135),60.8536
2024,12,행복대로,하행,행복대로(수자인503동앞 ~ 더테라스601동앞),26.9958
2024,12,행복대로,하행,행복대로(수자인510동앞 ~ 수자인503동앞),27.0
2024,12,행복대로,하행,행복대로(집현리785-135 ~ 집현리623-5),50.5397
2025,1,갈매로,상행,갈매로(양지중사거리 ~ 갈매로교차로1),34.6452
2025,1,갈매로,상행,갈매로(푸르지오시티앞사거리 ~ 양지중사거리),38.1142
2025,1,갈매로,하행,갈매로(갈매로교차로1 ~ 양지중사거리),29.214
2025,1,갈매로,하행,갈매로(금사교고가차도동편 ~ 갈매로교차로1),45.7997
2025,1,갈매로,하행,갈매로(양지중사거리 ~ 푸르지오시티앞사거리),33.4946
2025,1,산학리길,상행,산학리길(- ~ -),55.2646
2025,1,산학리길,하행,산학리길(- ~ -),57.0373
2025,1,새내로,상행,새내로(죽림오거리 ~ 역전교차로),35.7392
2025,1,새내로,하행,새내로(역전교차로 ~ 죽림오거리),40.9243
2025,1,시청대로,상행,시청대로(대평동(시청대로) ~ 보람동(시청대로)),21.5569
2025,1,시청대로,상행,시청대로(반곡동 67-1 ~ 4-1생활권(한누리대로)),22.338
2025,1,시청대로,상행,시청대로(보람동(시청대로) ~ 중흥클래스1003동앞),26.7702
2025,1,시청대로,상행,시청대로(중흥클래스1003동앞 ~ 회전교차로),26.7333
2025,1,시청대로,상행,시청대로(집현리785-135 ~ 집현리산173),20.7482
2025,1,시청대로,상행,시청대로(집현리산173 ~ 반곡동 67-1),20.9789
2025,1,시청대로,상행,시청대로(회전교차로 ~ 공동청사 사거리),27.6633
2025,1,시청대로,하행,시청대로(4-1생활권(한누리대로) ~ 반곡동 67-1),21.4448
2025,1,시청대로,하행,시청대로(공동청사 사거리 ~ 회전교차로),31.3914
2025,1,시청대로,하행,시청대로(반곡동 67-1 ~ 집현리산173),22.4872
2025,1,시청대로,하행,시청대로(보람동(시청대로) ~ 대평동(시청대로)),21.6321
2025,1,시청대로,하행,시청대로(중흥클래스1003동앞 ~ 보람동(시청대로)),28.504
2025,1,시청대로,하행,시청대로(집현리산173 ~ 집현리785-135),35.3716
2025,1,시청대로,하행,시청대로(회전교차로 ~ 중흥클래스1003동앞),29.8895
2025,1,용연로,상행,용연로(- ~ 송학사거리),56.9185
2025,1,용연로,하행,용연로(송학사거리 ~ -),53.8012
2025,1,일반국도1호선,상행,일반국도1호선(문화예술회관입구 ~ 욱일삼거리),34.4072
2025,1,일반국도1호선,상행,일반국도1호선(신흥사거리 ~ 문화예술회관입구),34.4072
2025,1,일반국도1호선,상행,일반국도1호선(연기사거리 ~ 번암사거리),43.1941
2025,1,일반국도1호선,상행,일반국도1호선(연기사거리 ~ 월하오거리),43.199
2025,1,일반국도1호선,상행,일반국도1호선(연기삼거리 ~ 연기사거리),43.2055
2025,1,일반국도1호선,상행,일반국도1호선(주추교차로 ~ 추수지하차도북측),32.5232
2025,1,일반국도1호선,상행,일반국도1호선(추수지하차도북측 ~ 모개고가차도),34.2051
2025,1,일반국도1호선,하행,일반국도1호선(모개고가차도 ~ 추수지하차도북측),39.7908
2025,1,일반국도1호선,하행,일반국도1호선(문화예술회관입구 ~ 신흥사거리),31.5549
2025,1,일반국도1호선,하행,일반국도1호선(번암사거리 ~ 연기사거리),34.2633
2025,1,일반국도1호선,하행,일반국도1호선(연기사거리 ~ 연기삼거리),34.2722
2025,1,일반국도1호선,하행,일반국도1호선(욱일삼거리 ~ 문화예술회관입구),31.5522
2025,1,일반국도1호선,하행,일반국도1호선(월하오거리 ~ 연기사거리),34.2651
2025,1,일반국도1호선,하행,일반국도1호선(추수지하차도북측 ~ 주추교차로),25.2934
2025,1,일반국도36호선,상행,일반국도36호선(번암사거리 ~ 죽림삼거리),43.199
2025,1,일반국도36호선,하행,일반국도36호선(봉안리 ~ 주추지하차도 남측),45.7868
2025,1,일반국도36호선,하행,일반국도36호선(죽림삼거리 ~ 번암사거리),34.2598
2025,1,절재로,상행,절재로(가재마을12단지앞사거리 ~ 주추교차로),25.1224
2025,1,절재로,상행,절재로(공동청사 사거리 ~ 국책연구단지사거리),36.3411
2025,1,절재로,상행,절재로(도움8로교차로1 ~ 햇무리교북단),51.3934
2025,1,절재로,상행,절재로(양지중사거리 ~ 도움8로교차로1),31.7107
2025,1,절재로,상행,절재로(햇무리교북단 ~ 공동청사 사거리),35.1041
2025,1,절재로,하행,절재로(공동청사 사거리 ~ 햇무리교북단),36.3397
2025,1,절재로,하행,절재로(국책연구단지사거리 ~ 공동청사 사거리),18.5034
2025,1,절재로,하행,절재로(도움8로교차로1 ~ 양지중사거리),43.4331
2025,1,절재로,하행,절재로(주추교차로 ~ 가재마을12단지앞사거리),21.9083
2025,1,절재로,하행,절재로(햇무리교북단 ~ 도움8로교차로1),46.2957
2025,1,정안세종로,상행,정안세종로(모개고가차도 ~ 수산IC교 북서),58.6353
2025,1,정안세종로,하행,정안세종로(수산IC교 북서 ~ 모개고가차도),110.8239
2025,1,지방도604호선,상행,지방도604호선(문주1교북측 ~ 예양교차로동편),70.7212
2025,1,지방도604호선,하행,지방도604호선(예양교차로동편 ~ 문주1교북측),47.0311
2025,1,지방도96호선,상행,지방도96호선(갈대습지앞 ~ 월산교차로),31.0411
2025,1,지방도96호선,상행,지방도96호선(금남교앞 ~ 당암삼거리),32.3808
2025,1,지방도96호선,상행,지방도96호선(대평지하차도 ~ 대평중앞),28.2587
2025,1,지방도96호선,상행,지방도96호선(성남고사거리 ~ 세종엠코타운),19.2321
2025,1,지방도96호선,상행,지방도96호선(양화2교차로 ~ 행정복합도시홍보관),27.3578
2025,1,지방도96호선,상행,지방도96호선(행정복합도시홍보관 ~ 푸르지오시티앞사거리),27.3562
2025,1,지방도96호선,하행,지방도96호선(당암삼거리 ~ 금남교앞),35.6575
2025,1,지방도96호선,하행,지방도96호선(대평중앞 ~ 대평지하차도),30.0482
2025,1,지방도96호선,하행,지방도96호선(부강터널 ~ 용합삼거리),75.5142
2025,1,지방도96호선,하행,지방도96호선(성남고사거리 ~ 푸르지오시티앞사거리),22.701
2025,1,지방도96호선,하행,지방도96호선(세종엠코타운 ~ 성남고사거리),18.9425
2025,1,지방도96호선,하행,지방도96호선(송원교차로 ~ -),53.414
2025,1,지방도96호선,하행,지방도96호선(월산교차로 ~ 갈대습지앞),27.3578
2025,1,지방도96호선,하행,지방도96호선(푸르지오시티앞사거리 ~ 행정복합도시홍보관),31.0362
2025,1,지방도96호선,하행,지방도96호선(행정복합도시홍보관 ~ 갈대습지앞),31.0395
2025,1,청연로,상행,청연로(용합삼거리 ~ 예양교차로동편),40.5
2025,1,청연로,하행,청연로(예양교차로동편 ~ 용합삼거리),34.0
2025,1,충현로,상행,충현로(조치원지하차도앞 ~ 서창사거리),34.8999
2025,1,충현로,하행,충현로(서창사거리 ~ 조치원지하차도앞),36.3275
2025,1,평기길,상행,평기길(- ~ 송학사거리),46.2434
