년도,월,일,날짜,행정구역,승차,하차,환승
2025,2,23,2025-02-23,도담동,2869,2739,764
2025,2,23,2025-02-23,반곡동,996,946,115
2025,2,23,2025-02-23,보람동,413,325,61
2025,2,23,2025-02-23,부강면,140,127,12
2025,2,23,2025-02-23,소정면,48,22,1
2025,2,23,2025-02-23,아름동,2138,1746,197
2025,2,23,2025-02-23,어진동,2060,1926,647
2025,2,23,2025-02-23,연기면,1344,1331,164
2025,2,23,2025-02-23,연동면,90,81,2
2025,2,23,2025-02-23,연서면,286,294,19
2025,2,23,2025-02-23,장군면,454,295,19
2025,2,23,2025-02-23,전동면,150,114,2
2025,2,23,2025-02-23,전의면,217,156,22
2025,2,23,2025-02-23,조치원읍,4170,3281,446
2025,2,23,2025-02-23,종촌동,1138,1246,67
2025,2,23,2025-02-23,한솔동,2131,2015,340
2025,2,24,2025-02-24,가람동,45,55,7
2025,2,24,2025-02-24,고운동,2533,2187,200
2025,2,24,2025-02-24,금남면,939,751,93
2025,2,24,2025-02-24,나성동,2319,1967,324
2025,2,24,2025-02-24,다정동,604,519,37
2025,2,24,2025-02-24,대평동,2176,2126,1443
2025,2,24,2025-02-24,도담동,5986,5219,1474
2025,2,24,2025-02-24,반곡동,2254,2235,191
2025,2,24,2025-02-24,반포면,0,1,0
2025,2,24,2025-02-24,보람동,810,700,107
2025,2,24,2025-02-24,부강면,218,164,14
2025,2,24,2025-02-24,소정면,104,68,2
2025,2,24,2025-02-24,아름동,3519,3089,294
2025,2,24,2025-02-24,어진동,5274,4725,1020
2025,2,24,2025-02-24,연기면,2637,2202,280
2025,2,24,2025-02-24,연동면,130,94,7
2025,2,24,2025-02-24,연서면,597,489,63
2025,2,24,2025-02-24,장군면,586,354,37
2025,2,24,2025-02-24,전동면,285,267,14
2025,2,24,2025-02-24,전의면,487,319,54
2025,2,24,2025-02-24,조치원읍,7080,6129,873
2025,2,24,2025-02-24,종촌동,2067,1986,163
2025,2,24,2025-02-24,한솔동,3877,3657,583
2025,2,25,2025-02-25,가람동,56,49,17
2025,2,25,2025-02-25,고운동,2509,2185,166
2025,2,25,2025-02-25,금남면,857,682,84
2025,2,25,2025-02-25,나성동,2433,2026,379
2025,2,25,2025-02-25,다정동,611,553,38
2025,2,25,2025-02-25,대평동,2234,2124,1500
2025,2,25,2025-02-25,도담동,6108,5403,1553
2025,2,25,2025-02-25,반곡동,2273,2183,200
2025,2,25,2025-02-25,반포면,0,1,0
2025,2,25,2025-02-25,보람동,783,685,116
2025,2,25,2025-02-25,부강면,206,146,13
2025,2,25,2025-02-25,소정면,84,50,1
2025,2,25,2025-02-25,아름동,3661,3233,297
2025,2,25,2025-02-25,어진동,5309,5006,1112
2025,2,25,2025-02-25,연기면,2631,2183,302
2025,2,25,2025-02-25,연동면,122,85,9
2025,2,25,2025-02-25,연서면,514,419,60
2025,2,25,2025-02-25,장군면,583,359,41
2025,2,25,2025-02-25,전동면,285,211,12
2025,2,25,2025-02-25,전의면,404,281,45
2025,2,25,2025-02-25,조치원읍,6537,5507,765
2025,2,25,2025-02-25,종촌동,2161,2095,169
2025,2,25,2025-02-25,한솔동,3953,3752,606
2025,2,26,2025-02-26,가람동,46,43,8
2025,2,26,2025-02-26,고운동,2590,2281,163
2025,2,26,2025-02-26,금남면,860,722,95
2025,2,26,2025-02-26,나성동,2445,2123,364
2025,2,26,2025-02-26,다정동,643,520,41
2025,2,26,2025-02-26,대평동,2250,2155,1507
2025,2,26,2025-02-26,도담동,6229,5528,1482
2025,2,26,2025-02-26,반곡동,2383,2207,191
2025,2,26,2025-02-26,반포면,3,2,0
2025,2,26,2025-02-26,보람동,792,662,113
2025,2,26,2025-02-26,부강면,218,167,20
2025,2,26,2025-02-26,소정면,80,50,2
2025,2,26,2025-02-26,아름동,3755,3215,287
2025,2,26,2025-02-26,어진동,5362,5063,1099
2025,2,26,2025-02-26,연기면,2726,2229,296
2025,2,26,2025-02-26,연동면,123,84,5
2025,2,26,2025-02-26,연서면,548,449,49
2025,2,26,2025-02-26,장군면,596,394,40
2025,2,26,2025-02-26,전동면,281,254,17
2025,2,26,2025-02-26,전의면,444,274,39
2025,2,26,2025-02-26,조치원읍,6555,5701,792
2025,2,26,2025-02-26,종촌동,2208,2056,186
2025,2,26,2025-02-26,한솔동,3977,3812,604
2025,2,27,2025-02-27,가람동,56,57,11
2025,2,27,2025-02-27,고운동,2605,2249,157
2025,2,27,2025-02-27,금남면,989,803,99
2025,2,27,2025-02-27,나성동,2398,2036,326
2025,2,27,2025-02-27,다정동,679,572,37
2025,2,27,2025-02-27,대평동,2330,2273,1536
2025,2,27,2025-02-27,도담동,6131,5345,1485
2025,2,27,2025-02-27,반곡동,2375,2237,189
2025,2,27,2025-02-27,반포면,0,2,0
2025,2,27,2025-02-27,보람동,820,696,132
2025,2,27,2025-02-27,부강면,193,176,12
2025,2,27,2025-02-27,소정면,71,45,1
2025,2,27,2025-02-27,아름동,3745,3234,297
2025,2,27,2025-02-27,어진동,5211,5130,1038
2025,2,27,2025-02-27,연기면,2835,2261,290
2025,2,27,2025-02-27,연동면,128,103,7
2025,2,27,2025-02-27,연서면,531,448,70
2025,2,27,2025-02-27,장군면,577,339,36
2025,2,27,2025-02-27,전동면,283,225,9
2025,2,27,2025-02-27,전의면,434,282,38
2025,2,27,2025-02-27,조치원읍,6724,5754,828
2025,2,27,2025-02-27,종촌동,2226,2096,181
2025,2,27,2025-02-27,한솔동,3888,3655,539
2025,2,28,2025-02-28,가람동,57,81,9
2025,2,28,2025-02-28,고운동,2745,2298,197
2025,2,28,2025-02-28,금남면,953,741,87
2025,2,28,2025-02-28,나성동,2513,2146,376
2025,2,28,2025-02-28,다정동,659,611,53
2025,2,28,2025-02-28,대평동,2454,2278,1508
2025,2,28,2025-02-28,도담동,6304,5480,1602
2025,2,28,2025-02-28,반곡동,2365,2128,170
2025,2,28,2025-02-28,반포면,0,1,0
2025,2,28,2025-02-28,보람동,732,738,107
2025,2,28,2025-02-28,부강면,237,168,29
2025,2,28,2025-02-28,소정면,79,46,0
2025,2,28,2025-02-28,아름동,3824,3301,317
2025,2,28,2025-02-28,어진동,5179,4857,1099
2025,2,28,2025-02-28,연기면,2911,2344,308
2025,2,28,2025-02-28,연동면,137,98,5
2025,2,28,2025-02-28,연서면,564,439,55
2025,2,28,2025-02-28,장군면,693,383,54
2025,2,28,2025-02-28,전동면,312,252,16
2025,2,28,2025-02-28,전의면,448,287,56
2025,2,28,2025-02-28,조치원읍,7203,6116,845
2025,2,28,2025-02-28,종촌동,2207,1977,155
2025,2,28,2025-02-28,한솔동,4141,3765,601
2025,3,1,2025-03-01,가람동,65,72,12
2025,3,1,2025-03-01,고운동,1610,1371,98
2025,3,1,2025-03-01,금남면,604,474,61
2025,3,1,2025-03-01,나성동,1355,1095,223
2025,3,1,2025-03-01,다정동,422,335,31
2025,3,1,2025-03-01,대평동,1595,1477,924
2025,3,1,2025-03-01,도담동,3577,3028,885
2025,3,1,2025-03-01,반곡동,1112,948,117
2025,3,1,2025-03-01,보람동,465,395,70
2025,3,1,2025-03-01,부강면,166,116,9
2025,3,1,2025-03-01,소정면,68,51,4
2025,3,1,2025-03-01,아름동,2331,1806,217
2025,3,1,2025-03-01,어진동,2215,2209,742
2025,3,1,2025-03-01,연기면,1619,1322,186
2025,3,1,2025-03-01,연동면,97,65,3
2025,3,1,2025-03-01,연서면,379,263,23
2025,3,1,2025-03-01,장군면,437,274,39
2025,3,1,2025-03-01,전동면,173,122,2
2025,3,1,2025-03-01,전의면,323,240,37
2025,3,1,2025-03-01,조치원읍,4782,4077,541
2025,3,1,2025-03-01,종촌동,1263,1205,111
2025,3,1,2025-03-01,한솔동,2462,2150,369
2025,3,2,2025-03-02,가람동,82,79,19
2025,3,2,2025-03-02,고운동,1309,1143,77
2025,3,2,2025-03-02,금남면,560,437,75
2025,3,2,2025-03-02,나성동,1226,1087,177
2025,3,2,2025-03-02,다정동,394,359,29
2025,3,2,2025-03-02,대평동,1423,1281,834
2025,3,2,2025-03-02,도담동,3096,2768,736
2025,3,2,2025-03-02,반곡동,929,821,107
2025,3,2,2025-03-02,보람동,445,382,66
2025,3,2,2025-03-02,부강면,132,104,5
2025,3,2,2025-03-02,소정면,56,35,4
2025,3,2,2025-03-02,아름동,2191,1784,169
2025,3,2,2025-03-02,어진동,1940,1712,601
2025,3,2,2025-03-02,연기면,1308,1183,140
2025,3,2,2025-03-02,연동면,68,56,5
2025,3,2,2025-03-02,연서면,299,245,37
2025,3,2,2025-03-02,장군면,469,327,34
2025,3,2,2025-03-02,전동면,154,134,5
2025,3,2,2025-03-02,전의면,263,175,18
2025,3,2,2025-03-02,조치원읍,4424,3680,521
2025,3,2,2025-03-02,종촌동,1230,1138,81
2025,3,2,2025-03-02,한솔동,2243,2092,376
2025,3,3,2025-03-03,가람동,115,147,15
2025,3,3,2025-03-03,고운동,1294,1133,66
2025,3,3,2025-03-03,금남면,551,445,63
2025,3,3,2025-03-03,나성동,1233,1045,200
2025,3,3,2025-03-03,다정동,333,263,29
2025,3,3,2025-03-03,대평동,1458,1247,861
2025,3,3,2025-03-03,도담동,3024,2788,768
2025,3,3,2025-03-03,반곡동,988,962,106
2025,3,3,2025-03-03,보람동,432,369,62
2025,3,3,2025-03-03,부강면,143,153,7
2025,3,3,2025-03-03,소정면,49,34,2
2025,3,3,2025-03-03,아름동,2093,1639,210
2025,3,3,2025-03-03,어진동,2090,2009,660
2025,3,3,2025-03-03,연기면,1348,1256,153
2025,3,3,2025-03-03,연동면,73,57,6
2025,3,3,2025-03-03,연서면,337,258,33
2025,3,3,2025-03-03,장군면,682,467,15
2025,3,3,2025-03-03,전동면,152,139,6
2025,3,3,2025-03-03,전의면,288,205,30
2025,3,3,2025-03-03,조치원읍,5569,4574,645
2025,3,3,2025-03-03,종촌동,1044,1129,93
2025,3,3,2025-03-03,한솔동,2295,2182,466
2025,3,4,2025-03-04,가람동,52,66,6
2025,3,4,2025-03-04,고운동,3069,2469,152
2025,3,4,2025-03-04,금남면,884,754,101
2025,3,4,2025-03-04,나성동,2107,1899,350
2025,3,4,2025-03-04,다정동,656,486,48
2025,3,4,2025-03-04,대평동,2371,2207,1737
2025,3,4,2025-03-04,도담동,6203,5244,1529
2025,3,4,2025-03-04,반곡동,2380,2318,213
2025,3,4,2025-03-04,반포면,0,2,0
2025,3,4,2025-03-04,보람동,799,643,111
2025,3,4,2025-03-04,부강면,302,237,15
2025,3,4,2025-03-04,소정면,82,50,1
2025,3,4,2025-03-04,아름동,3400,3099,268
2025,3,4,2025-03-04,어진동,4948,4752,1097
2025,3,4,2025-03-04,연기면,2776,2378,296
2025,3,4,2025-03-04,연동면,132,101,5
2025,3,4,2025-03-04,연서면,579,520,76
2025,3,4,2025-03-04,장군면,944,648,68
2025,3,4,2025-03-04,전동면,257,228,12
2025,3,4,2025-03-04,전의면,450,270,44
2025,3,4,2025-03-04,조치원읍,8510,7180,970
2025,3,4,2025-03-04,종촌동,2317,2053,163
2025,3,4,2025-03-04,한솔동,3879,3765,662
2025,3,5,2025-03-05,가람동,62,39,13
2025,3,5,2025-03-05,고운동,3077,2553,168
2025,3,5,2025-03-05,금남면,885,724,131
2025,3,5,2025-03-05,나성동,2287,1877,338
2025,3,5,2025-03-05,다정동,647,556,47
2025,3,5,2025-03-05,대평동,2433,2227,1743
2025,3,5,2025-03-05,도담동,6181,5349,1504
2025,3,5,2025-03-05,반곡동,2394,2312,167
2025,3,5,2025-03-05,반포면,0,2,0
2025,3,5,2025-03-05,보람동,760,691,103
2025,3,5,2025-03-05,부강면,290,237,23
2025,3,5,2025-03-05,소정면,70,43,0
2025,3,5,2025-03-05,아름동,3511,3238,281
2025,3,5,2025-03-05,어진동,5274,4997,1120
2025,3,5,2025-03-05,연기면,2992,2524,341
2025,3,5,2025-03-05,연동면,131,99,5
2025,3,5,2025-03-05,연서면,558,469,64
2025,3,5,2025-03-05,장군면,755,505,64
2025,3,5,2025-03-05,전동면,251,215,6
2025,3,5,2025-03-05,전의면,380,284,36
2025,3,5,2025-03-05,조치원읍,7914,6597,909
2025,3,5,2025-03-05,종촌동,2231,2095,170
2025,3,5,2025-03-05,한솔동,4046,3917,630
2025,3,6,2025-03-06,가람동,50,62,15
2025,3,6,2025-03-06,고운동,3000,2518,160
2025,3,6,2025-03-06,금남면,919,736,97
2025,3,6,2025-03-06,나성동,2248,1923,314
2025,3,6,2025-03-06,다정동,620,526,37
2025,3,6,2025-03-06,대평동,2676,2487,1885
2025,3,6,2025-03-06,도담동,6116,5360,1545
2025,3,6,2025-03-06,반곡동,2378,2289,177
2025,3,6,2025-03-06,반포면,0,2,0
2025,3,6,2025-03-06,보람동,789,674,120
2025,3,6,2025-03-06,부강면,319,254,26
2025,3,6,2025-03-06,소정면,69,45,0
2025,3,6,2025-03-06,아름동,3349,3126,300
2025,3,6,2025-03-06,어진동,5383,4982,1103
2025,3,6,2025-03-06,연기면,2846,2483,313
2025,3,6,2025-03-06,연동면,151,130,6
2025,3,6,2025-03-06,연서면,576,531,61
2025,3,6,2025-03-06,장군면,1122,734,97
2025,3,6,2025-03-06,전동면,284,223,13
2025,3,6,2025-03-06,전의면,433,322,49
2025,3,6,2025-03-06,조치원읍,8088,6662,938
2025,3,6,2025-03-06,종촌동,2287,2102,162
2025,3,6,2025-03-06,한솔동,4143,4027,736
2025,3,7,2025-03-07,가람동,50,49,18
2025,3,7,2025-03-07,고운동,3113,2673,162
2025,3,7,2025-03-07,금남면,1085,877,140
2025,3,7,2025-03-07,나성동,2499,2116,408
2025,3,7,2025-03-07,다정동,735,600,48
2025,3,7,2025-03-07,대평동,2936,2635,1933
2025,3,7,2025-03-07,도담동,6497,5677,1596
2025,3,7,2025-03-07,반곡동,2558,2336,199
2025,3,7,2025-03-07,보람동,794,696,110
2025,3,7,2025-03-07,부강면,317,210,21
2025,3,7,2025-03-07,소정면,84,50,2
2025,3,7,2025-03-07,아름동,3701,3238,301
2025,3,7,2025-03-07,어진동,5763,5132,1295
2025,3,7,2025-03-07,연기면,3016,2590,318
2025,3,7,2025-03-07,연동면,152,106,6
2025,3,7,2025-03-07,연서면,559,454,40
2025,3,7,2025-03-07,장군면,1105,791,73
2025,3,7,2025-03-07,전동면,268,233,12
2025,3,7,2025-03-07,전의면,498,350,57
2025,3,7,2025-03-07,조치원읍,8881,7245,971
2025,3,7,2025-03-07,종촌동,2407,2262,197
2025,3,7,2025-03-07,한솔동,4490,4069,825
2025,3,8,2025-03-08,가람동,82,79,9
2025,3,8,2025-03-08,고운동,1877,1651,111
2025,3,8,2025-03-08,금남면,723,562,75
2025,3,8,2025-03-08,나성동,1755,1373,236
2025,3,8,2025-03-08,다정동,461,381,33
2025,3,8,2025-03-08,대평동,1861,1667,1092
2025,3,8,2025-03-08,도담동,4051,3586,970
2025,3,8,2025-03-08,반곡동,1340,1174,133
2025,3,8,2025-03-08,보람동,513,412,65
2025,3,8,2025-03-08,부강면,228,181,11
2025,3,8,2025-03-08,소정면,59,38,0
2025,3,8,2025-03-08,아름동,2824,2355,232
2025,3,8,2025-03-08,어진동,2463,2417,837
2025,3,8,2025-03-08,연기면,1974,1639,194
2025,3,8,2025-03-08,연동면,102,80,5
2025,3,8,2025-03-08,연서면,449,359,29
2025,3,8,2025-03-08,장군면,661,465,28
2025,3,8,2025-03-08,전동면,247,193,3
2025,3,8,2025-03-08,전의면,411,317,47
2025,3,8,2025-03-08,조치원읍,5987,5181,685
2025,3,8,2025-03-08,종촌동,1448,1408,117
2025,3,8,2025-03-08,한솔동,2811,2575,532
2025,3,9,2025-03-09,가람동,30,31,4
2025,3,9,2025-03-09,고운동,1560,1232,77
2025,3,9,2025-03-09,금남면,493,435,38
2025,3,9,2025-03-09,나성동,1381,1151,192
2025,3,9,2025-03-09,다정동,411,333,31
2025,3,9,2025-03-09,대평동,1464,1114,805
2025,3,9,2025-03-09,도담동,3084,2893,749
2025,3,9,2025-03-09,반곡동,1130,949,118
2025,3,9,2025-03-09,보람동,416,347,58
2025,3,9,2025-03-09,부강면,209,207,9
2025,3,9,2025-03-09,소정면,54,18,0
2025,3,9,2025-03-09,아름동,2323,2013,179
2025,3,9,2025-03-09,어진동,2200,2070,677
2025,3,9,2025-03-09,연기면,1568,1530,177
2025,3,9,2025-03-09,연동면,103,79,1
2025,3,9,2025-03-09,연서면,350,307,27
2025,3,9,2025-03-09,장군면,523,410,21
2025,3,9,2025-03-09,전동면,203,165,10
2025,3,9,2025-03-09,전의면,322,248,37
2025,3,9,2025-03-09,조치원읍,5814,4956,706
2025,3,9,2025-03-09,종촌동,1206,1244,91
2025,3,9,2025-03-09,한솔동,2376,2104,470
2025,3,10,2025-03-10,가람동,66,70,22
2025,3,10,2025-03-10,고운동,2913,2435,173
2025,3,10,2025-03-10,금남면,940,757,134
2025,3,10,2025-03-10,나성동,2181,1903,337
2025,3,10,2025-03-10,다정동,648,498,40
2025,3,10,2025-03-10,대평동,2590,2502,1823
2025,3,10,2025-03-10,도담동,5929,5071,1404
2025,3,10,2025-03-10,반곡동,2304,2186,177
2025,3,10,2025-03-10,반포면,0,1,0
2025,3,10,2025-03-10,보람동,704,611,95
2025,3,10,2025-03-10,부강면,316,226,24
2025,3,10,2025-03-10,소정면,88,64,1
2025,3,10,2025-03-10,아름동,3169,2892,269
2025,3,10,2025-03-10,어진동,4908,4759,979
2025,3,10,2025-03-10,연기면,2884,2384,324
2025,3,10,2025-03-10,연동면,144,114,9
2025,3,10,2025-03-10,연서면,544,465,48
2025,3,10,2025-03-10,장군면,1067,776,61
2025,3,10,2025-03-10,전동면,259,223,7
2025,3,10,2025-03-10,전의면,435,282,46
2025,3,10,2025-03-10,조치원읍,8075,6843,909
2025,3,10,2025-03-10,종촌동,2138,1950,164
2025,3,10,2025-03-10,한솔동,4166,3828,734
2025,3,11,2025-03-11,가람동,64,62,13
2025,3,11,2025-03-11,고운동,2906,2442,165
2025,3,11,2025-03-11,금남면,878,751,104
2025,3,11,2025-03-11,나성동,2284,1929,342
2025,3,11,2025-03-11,다정동,639,575,36
2025,3,11,2025-03-11,대평동,2595,2469,1854
2025,3,11,2025-03-11,도담동,5943,5145,1444
2025,3,11,2025-03-11,반곡동,2257,2238,215
2025,3,11,2025-03-11,반포면,0,1,0
2025,3,11,2025-03-11,보람동,709,609,133
2025,3,11,2025-03-11,부강면,297,244,22
2025,3,11,2025-03-11,소정면,76,53,0
2025,3,11,2025-03-11,아름동,3254,2997,263
2025,3,11,2025-03-11,어진동,5165,4981,1055
2025,3,11,2025-03-11,연기면,2836,2447,302
2025,3,11,2025-03-11,연동면,171,116,6
2025,3,11,2025-03-11,연서면,545,496,59
2025,3,11,2025-03-11,장군면,1146,842,101
2025,3,11,2025-03-11,전동면,274,242,7
2025,3,11,2025-03-11,전의면,469,311,52
2025,3,11,2025-03-11,조치원읍,7923,6618,907
2025,3,11,2025-03-11,종촌동,2243,2024,167
2025,3,11,2025-03-11,한솔동,4074,3804,761
2025,3,12,2025-03-12,가람동,77,91,17
2025,3,12,2025-03-12,고운동,2982,2502,154
2025,3,12,2025-03-12,금남면,992,861,127
2025,3,12,2025-03-12,나성동,2263,1820,345
2025,3,12,2025-03-12,다정동,666,545,51
2025,3,12,2025-03-12,대평동,2500,2378,1826
2025,3,12,2025-03-12,도담동,6253,5448,1541
2025,3,12,2025-03-12,반곡동,2357,2326,187
2025,3,12,2025-03-12,반포면,0,1,0
2025,3,12,2025-03-12,보람동,744,611,105
2025,3,12,2025-03-12,부강면,255,204,22
2025,3,12,2025-03-12,소정면,90,44,0
2025,3,12,2025-03-12,아름동,3461,3124,285
2025,3,12,2025-03-12,어진동,5221,5064,1069
2025,3,12,2025-03-12,연기면,2929,2441,293
2025,3,12,2025-03-12,연동면,138,113,5
2025,3,12,2025-03-12,연서면,543,474,60
2025,3,12,2025-03-12,장군면,1109,779,69
2025,3,12,2025-03-12,전동면,279,244,13
2025,3,12,2025-03-12,전의면,465,333,36
2025,3,12,2025-03-12,조치원읍,7706,6386,863
2025,3,12,2025-03-12,종촌동,2243,2035,157
2025,3,12,2025-03-12,한솔동,4184,3940,737
2025,3,13,2025-03-13,가람동,44,48,15
2025,3,13,2025-03-13,고운동,2970,2543,165
2025,3,13,2025-03-13,금남면,947,769,123
2025,3,13,2025-03-13,나성동,2240,2019,353
2025,3,13,2025-03-13,다정동,677,605,37
2025,3,13,2025-03-13,대평동,2591,2387,1815
2025,3,13,2025-03-13,도담동,5948,5257,1465
2025,3,13,2025-03-13,반곡동,2414,2330,195
2025,3,13,2025-03-13,반포면,3,2,0
2025,3,13,2025-03-13,보람동,779,650,123
2025,3,13,2025-03-13,부강면,302,220,25
2025,3,13,2025-03-13,소정면,96,53,1
2025,3,13,2025-03-13,아름동,3261,2891,281
2025,3,13,2025-03-13,어진동,5224,4797,1045
2025,3,13,2025-03-13,연기면,2968,2433,345
2025,3,13,2025-03-13,연동면,136,99,6
2025,3,13,2025-03-13,연서면,520,464,52
2025,3,13,2025-03-13,장군면,1111,760,86
2025,3,13,2025-03-13,전동면,269,216,10
2025,3,13,2025-03-13,전의면,436,299,52
2025,3,13,2025-03-13,조치원읍,7973,6564,842
2025,3,13,2025-03-13,종촌동,2194,2059,154
2025,3,13,2025-03-13,한솔동,4006,3832,733
2025,3,14,2025-03-14,가람동,51,69,12
2025,3,14,2025-03-14,고운동,3104,2773,185
2025,3,14,2025-03-14,금남면,1029,806,118
2025,3,14,2025-03-14,나성동,2454,2252,394
2025,3,14,2025-03-14,다정동,704,594,45
2025,3,14,2025-03-14,대평동,2810,2785,1894
2025,3,14,2025-03-14,도담동,6427,5562,1655
2025,3,14,2025-03-14,반곡동,2602,2326,219
2025,3,14,2025-03-14,반포면,2,2,0
2025,3,14,2025-03-14,보람동,796,717,111
2025,3,14,2025-03-14,부강면,325,225,21
2025,3,14,2025-03-14,소정면,74,50,1
2025,3,14,2025-03-14,아름동,3784,3310,318
